"player_id","player_fullname","injury_location","injury_category","injury_timing","injury_type","effective_start_of_injury","effective_end_of_injury","season"
60942,Aaron Moffitt,Knee - ACL,Soft Tissue,Unknown,Tear,2020-11-01,2021-02-01,2020
82409,Kingsley Enagbare,Unknown,Infectious,Unknown,Infection,2020-12-01,2021-02-01,2020
71512,Shane Illingworth,Unknown,Infectious,Unknown,Infection,2020-11-26,2021-02-01,2020
26453,Jeremiah Moon,Foot,Unknown,Unknown,Unknown,2020-11-11,2021-02-01,2020
83598,Kadin Remsberg,Unknown Upper Body,Unknown,Unknown,Unknown,2020-10-31,2021-02-01,2020
128130,Herbert Gums,Knee - ACL,Unknown,Unknown,Unknown,2020-11-13,2021-02-01,2020
97201,Jaylen Thomas,Unknown Lower Body,Unknown,Unknown,Unknown,2020-11-11,2021-02-01,2020
75850,Kohl Levao,Unknown Leg,Unknown,Unknown,Unknown,2020-11-18,2021-02-01,2020
101262,Kyane Schmidt,Unknown Head and Neck,Unknown,Unknown,Unknown,2020-09-28,2021-02-01,2020
129434,Kahlil Benson,Knee - ACL,Unknown,Unknown,Unknown,2020-10-14,2021-02-01,2020
129438,Brady Feeney,Heart,Cardiovascular,Non Football Related,Infection,2020-09-19,2021-02-01,2020
129588,Jordan Morant,Foot,Unknown,Unknown,Unknown,2020-10-25,2021-02-01,2020
129669,Ky Thomas,Unknown Shoulder and Arm,Unknown,Unknown,Unknown,2020-11-30,2021-02-01,2020
129707,Will Nixon,Knee - ACL,Soft Tissue,Unknown,Tear,2020-09-19,2021-02-01,2020
129754,Jack Miller III,Unknown,Infectious,Unknown,Infection,2021-01-05,2021-02-01,2020
129763,Kourt Williams II,Knee - ACL,Soft Tissue,Unknown,Tear,2020-10-23,2021-02-01,2020
129833,Antonio Stevens,Knee,Unknown,Unknown,Unknown,2020-12-09,2021-02-01,2020
129930,James Thompson Jr.,Unknown Leg,Unknown,Unknown,Unknown,2020-11-23,2021-02-01,2020
55226,Mohamed Ibrahim,Pectoral,Unknown,Unknown,Unknown,2020-12-14,2021-02-01,2020
56749,Deontre Thomas,Unknown Head and Neck,Unknown,Unknown,Unknown,2020-11-14,2021-02-01,2020
56484,Matt Henningsen,Unknown Shoulder and Arm,Unknown,Unknown,Unknown,2020-11-16,2021-02-01,2020
77736,Cameron Fleming,Unknown Leg,Unknown,Unknown,Unknown,2020-10-13,2021-02-01,2020
77756,Craig Williams,Knee,Unknown,Unknown,Unknown,2020-11-09,2021-02-01,2020
97503,Khalid Martin,Hip,Unknown,Unknown,Unknown,2020-10-25,2021-02-01,2020
99595,Jawhar Jordan,Unknown Lower Body,Unknown,Unknown,Unknown,2020-10-10,2021-02-01,2020
99415,Isaiah Hookfin,Shoulder,Unknown,Unknown,Unknown,2020-11-03,2021-02-01,2020
99702,Jaden Payoute,Unknown Leg,Unknown,Unknown,Unknown,2020-09-09,2021-02-01,2020
98019,Dalvin Smith,Unknown Leg,Unknown,Unknown,Unknown,2020-10-27,2021-02-01,2020
101067,Terrell Brown,Knee,Unknown,Unknown,Unknown,2020-11-03,2021-02-01,2020
101019,Patrick Paul,Unknown Leg,Unknown,Unknown,Unknown,2020-11-07,2021-02-01,2020
61145,Koilan Jackson,Knee,Unknown,Unknown,Unknown,2020-10-26,2021-02-01,2020
130550,Jevyon Ducker,Ankle,Unknown,Unknown,Unknown,2020-10-21,2021-02-01,2020
131598,Jabar Triplett,Achillies,Soft Tissue,Unknown,Unknown,2020-09-19,2021-02-01,2020
131650,Jeremiah Hunter,Unknown Upper Body,Unknown,Unknown,Unknown,2020-11-18,2021-02-01,2020
131722,Noah Sewell,Unknown Leg,Unknown,Unknown,Unknown,2020-11-22,2021-02-01,2020
131755,Junior Walling,Unknown,Infectious,Unknown,Infection,2020-11-16,2021-02-01,2020
131833,Samuel Oram-Jones,Unknown Leg,Unknown,Unknown,Unknown,2020-11-05,2021-02-01,2020
131928,Jayden de Laura,Unknown,Infectious,Unknown,Infection,2020-11-22,2021-02-01,2020
60875,Jared Poplawski,Knee - ACL,Soft Tissue,Unknown,Tear,2020-10-09,2021-02-01,2020
72208,Jude Wolfe,Foot,Unknown,Unknown,Unknown,2020-12-08,2021-02-01,2020
52122,B.J. Baylor,Shoulder,Unknown,Unknown,Unknown,2020-12-08,2021-02-01,2020
132973,Nathaniel Beal III,Knee - ACL,Soft Tissue,Unknown,Tear,2020-10-18,2021-02-01,2020
51112,Marcelino McCrary-Ball,Knee - ACL,Soft Tissue,Unknown,Tear,2020-10-01,2021-02-01,2020
83740,Jermar Jefferson,Unknown,Infectious,Unknown,Infection,2020-12-06,2021-02-01,2020
81725,Jalen Mayfield,Ankle,Soft Tissue,Unknown,Sprain,2020-11-07,2021-02-01,2020
81292,Durell Nchami,Unknown Lower Body,Unknown,Unknown,Unknown,2020-10-28,2021-02-01,2020
61001,Grant Carrigan,Unknown,Unknown,Unknown,Unknown,2020-10-19,2021-02-01,2020
61148,Jonathan Adams Jr.,Hip,Unknown,Unknown,Unknown,2020-12-05,2021-02-01,2020
55623,Corey Straughter,Wrist,Unknown,Unknown,Unknown,2020-09-28,2021-02-01,2020
41603,B.J. Emmons,Ankle,Unknown,Unknown,Unknown,2020-12-08,2021-02-01,2020
40384,Shai Werts,Shoulder,Unknown,Unknown,Unknown,2020-11-29,2021-02-01,2020
4924,Matthew Stafford,Elbow Ligament,Soft Tissue,Game,Tear,2020-11-27,2021-02-14,2020
2218,Alex Smith,Calf,Soft Tissue,Game,Strain,2020-12-16,2021-02-14,2020
3000,Andrew Whitworth,Knee,Unknown,Game,Unknown,2021-01-12,2021-02-14,2020
3794,Nick Folk,Back,Unknown,Unknown,Unknown,2020-11-07,2021-02-14,2020
4340,Duane Brown,Knee,Unknown,Unknown,Unknown,2020-09-09,2021-02-14,2020
4924,Matthew Stafford,Ribs,Soft Tissue,Game,Unknown,2020-12-16,2021-02-14,2020
4924,Matthew Stafford,Thumb,Soft Tissue,Game,Tear,2020-11-18,2021-02-14,2020
5012,Jared Cook,Back,Unknown,Practice,Unknown,2021-01-13,2021-02-14,2020
5156,Julian Edelman,Knee,Unknown,Unknown,Unknown,2020-09-09,2021-02-14,2020
5531,Russell Okung,Calf,Soft Tissue,Game,Unknown,2020-12-15,2021-02-14,2020
5542,Mike Iupati,Neck,Nervous System,Practice,Nerve Damage,2020-12-17,2021-02-14,2020
5557,Patrick Robinson,Hamstring,Soft Tissue,Practice,Unknown,2021-01-13,2021-02-14,2020
5558,Rodger Saffold,Ankle,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
5585,Golden Tate,Calf,Soft Tissue,Game,Unknown,2020-12-23,2021-02-14,2020
6154,Von Miller,Ankle,Soft Tissue,Practice,Dislocation,2020-09-10,2021-02-14,2020
6207,Rodney Hudson,Back,Unknown,Practice,Unknown,2020-12-31,2021-02-14,2020
6229,Jurrell Casey,Bicep,Soft Tissue,Game,Tear,2020-09-28,2021-02-14,2020
6229,Jurrell Casey,Elbow,Unknown,Game,Unknown,2020-09-23,2021-02-14,2020
6256,Luke Stocker,Elbow,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
6394,Malcolm Smith,Ankle,Unknown,Practice,Unknown,2021-01-13,2021-02-14,2020
7018,Fletcher Cox,Neck,Unknown,Game,Unknown,2020-12-23,2021-02-14,2020
7023,Dre Kirkpatrick,Hamstring,Soft Tissue,Game,Unknown,2020-12-16,2021-02-14,2020
7062,Kelechi Osemele,Knee,Soft Tissue,Game,Tear,2020-10-11,2021-02-14,2020
7074,Olivier Vernon,Achillies,Soft Tissue,Game,Rupture,2021-01-03,2021-02-14,2020
7078,Brandon Brooks,Achillies,Soft Tissue,Practice,Tear,2020-09-06,2021-02-14,2020
7159,George Iloka,Knee - ACL,Soft Tissue,Practice,Tear,2020-10-21,2021-02-14,2020
7190,Billy Winn,Tricep,Soft Tissue,Game,Unknown,2020-12-09,2021-02-14,2020
7288,Tashaun Gipson Sr.,Neck,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
7716,Neiko Thorpe,Core,Unknown,Game,Unknown,2020-11-18,2021-02-14,2020
7786,Lane Johnson,Ankle,Soft Tissue,Game,Unknown,2020-11-27,2021-02-14,2020
7803,Desmond Trufant,Hamstring,Soft Tissue,Game,Unknown,2020-11-29,2021-02-14,2020
7808,DeAndre Hopkins,Hip,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
7829,Le'Veon Bell,Knee,Unknown,Practice,Unknown,2021-01-21,2021-02-14,2020
7830,Johnathan Hankins,Ribs,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
7833,Jamie Collins Sr.,Neck,Unknown,Unknown,Unknown,2020-12-22,2021-02-14,2020
7856,Terron Armstead,Elbow,Unknown,Practice,Unknown,2021-01-13,2021-02-14,2020
7904,J.C. Tretter,Knee,Unknown,Unknown,Unknown,2020-09-09,2021-02-14,2020
7929,Steven Means,Hand,Unknown,Game,Unknown,2020-12-16,2021-02-14,2020
7936,Chris Thompson,Back,Unknown,Game,Unknown,2020-11-15,2021-02-14,2020
7962,Latavius Murray,Quadricep,Soft Tissue,Practice,Unknown,2021-01-13,2021-02-14,2020
7963,Kenjon Barner,Groin,Soft Tissue,Game,Unknown,2020-12-27,2021-02-14,2020
8051,Chris Hubbard,Knee,Soft Tissue,Game,Tear,2020-12-21,2021-02-14,2020
8077,Daren Bates,Hip,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
8117,Jahleel Addae,Calf,Soft Tissue,Game,Unknown,2020-12-30,2021-02-14,2020
8220,Bradley McDougald,Shoulder,Unknown,Game,Unknown,2020-10-28,2021-02-14,2020
8365,Lane Taylor,Knee,Unknown,Game,Unknown,2020-09-16,2021-02-14,2020
8419,Chris Banjo,Hip,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
8530,Mike Purcell,Foot,Skeletal,Game,Fracture,2020-10-25,2021-02-14,2020
8639,Sammy Watkins,Calf,Soft Tissue,Game,Unknown,2020-12-30,2021-02-14,2020
8642,Mike Evans,Knee,Unknown,Game,Unknown,2021-01-05,2021-02-14,2020
8644,Anthony Barr,Pectoral,Soft Tissue,Game,Tear,2020-09-20,2021-02-14,2020
8647,Odell Beckham Jr.,Knee - ACL,Soft Tissue,Game,Tear,2020-10-25,2021-02-14,2020
8648,Aaron Donald,Ribs,Unknown,Game,Unknown,2021-01-12,2021-02-14,2020
8658,Dee Ford,Back,Unknown,Game,Unknown,2020-09-23,2021-02-14,2020
8658,Dee Ford,Neck,Unknown,Practice,Unknown,2020-09-18,2021-02-14,2020
8659,Darqueze Dennard,Quadricep,Soft Tissue,Game,Unknown,2020-12-16,2021-02-14,2020
8665,Jimmie Ward,Brain,Unknown,Unknown,Unknown,2020-12-22,2021-02-14,2020
8676,Lamarcus Joyner,Thigh,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
8692,Carlos Hyde,Unknown Illness,Infectious,Unknown,Unknown,2020-12-30,2021-02-14,2020
42741,Nick Bosa,Knee - ACL,Soft Tissue,Game,Tear,2020-09-20,2021-02-14,2020
8716,Gabe Jackson,Knee,Unknown,Practice,Unknown,2020-12-31,2021-02-14,2020
8725,Donte Moncrief,Thigh,Unknown,Game,Unknown,2020-12-16,2021-02-14,2020
8733,Richard Rodgers,Ankle,Unknown,Game,Unknown,2020-12-23,2021-02-14,2020
8767,Kevin Pierre-Louis,Ankle,Unknown,Game,Unknown,2020-12-16,2021-02-14,2020
8794,Chris Smith,Unknown Illness,Infectious,Unknown,Unknown,2020-12-31,2021-02-14,2020
8869,Shelby Harris,Knee,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
8880,Charles Leno Jr.,Toe,Unknown,Practice,Unknown,2020-12-17,2021-02-14,2020
8914,Bennie Fowler,Shoulder,Unknown,Game,Unknown,2020-10-21,2021-02-14,2020
8921,Brent Qvale,Brain,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
9007,Todd Davis,Ribs,Unknown,Unknown,Unknown,2020-12-22,2021-02-14,2020
9068,Josh Andrews,Thigh,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
9068,Josh Andrews,Groin,Soft Tissue,Game,Unknown,2020-12-27,2021-02-14,2020
9207,Cameron Brate,Back,Unknown,Unknown,Unknown,2021-02-03,2021-02-14,2020
9332,K'Waun Williams,Shin,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
9438,Brandon Scherff,Shoulder,Unknown,Game,Unknown,2021-01-05,2021-02-14,2020
9442,Ereck Flowers,Ankle,Unknown,Unknown,Unknown,2020-12-09,2021-02-14,2020
9445,Danny Shelton,Knee,Unknown,Game,Unknown,2020-11-29,2021-02-14,2020
9447,DeVante Parker,Hamstring,Soft Tissue,Game,Unknown,2020-12-16,2021-02-14,2020
9451,Marcus Peters,Back,Unknown,Game,Unknown,2021-01-12,2021-02-14,2020
9462,Phillip Dorsett,Foot,Unknown,Unknown,Unknown,2020-09-09,2021-02-14,2020
9466,Landon Collins,Achillies,Soft Tissue,Game,Tear,2020-10-25,2021-02-14,2020
9476,Benardrick McKinney,Shoulder,Unknown,Game,Unknown,2020-10-07,2021-02-14,2020
9485,Jordan Phillips,Hamstring,Soft Tissue,Game,Unknown,2020-12-16,2021-02-14,2020
9488,Maxx Williams,Ankle,Unknown,Unknown,Unknown,2020-12-22,2021-02-14,2020
9510,Duke Johnson Jr.,Neck,Unknown,Game,Unknown,2020-12-16,2021-02-14,2020
9514,John Miller,Shoulder,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
9521,Danielle Hunter,Neck,Unknown,Training Camp,Unknown,2020-08-18,2021-02-14,2020
9555,Za'Darius Smith,Thumb,Unknown,Game,Unknown,2020-12-23,2021-02-14,2020
9557,Kwon Alexander,Achillies,Soft Tissue,Game,Tear,2020-12-27,2021-02-14,2020
9559,Mike Davis,Ankle,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
9564,Shaq Mason,Calf,Soft Tissue,Practice,Unknown,2020-10-01,2021-02-14,2020
9578,Bobby McCain,Ankle,Unknown,Game,Unknown,2020-12-16,2021-02-14,2020
9590,C.J. Uzomah,Achillies,Soft Tissue,Game,Tear,2020-09-17,2021-02-14,2020
9599,Joe Cardona,Ankle,Unknown,Unknown,Unknown,2020-12-24,2021-02-14,2020
9645,Anthony Chickillo,Ribs,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
9669,Mark Nzeocha,Unknown Illness,Infectious,Unknown,Unknown,2020-12-30,2021-02-14,2020
9677,Trent Brown,Knee,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
9688,Denzelle Good,Ankle,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
9719,La'el Collins,Hip,Unknown,Training Camp,Unknown,2020-09-07,2021-02-14,2020
9783,Raheem Mostert,Ankle,Unknown,Game,Unknown,2020-12-16,2021-02-14,2020
9875,B.J. Finney,Abdomen,Unknown,Unknown,Unknown,2020-12-24,2021-02-14,2020
9940,Deshazor Everett,Pectoral,Soft Tissue,Game,Tear,2020-12-13,2021-02-14,2020
9948,David Andrews,Calf,Soft Tissue,Unknown,Unknown,2020-12-24,2021-02-14,2020
10000,Bryce Callahan,Foot,Unknown,Game,Unknown,2020-11-25,2021-02-14,2020
10073,Quinton Dunbar,Knee,Unknown,Game,Unknown,2020-09-23,2021-02-14,2020
10075,Adam Humphries,Brain,Unknown,Game,Concussion,2020-11-04,2021-02-14,2020
10133,Josh Lambo,Hip,Unknown,Unknown,Unknown,2020-09-22,2021-02-14,2020
10154,Tyrell Williams,Labrum,Soft Tissue,Practice,Tear,2020-09-01,2021-02-14,2020
10235,Efe Obada,Shoulder,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
10235,Efe Obada,Toe,Unknown,Practice,Unknown,2020-12-31,2021-02-14,2020
10635,Jared Goff,Thumb,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
10637,Joey Bosa,Shin,Unknown,Unknown,Unknown,2020-12-15,2021-02-14,2020
10640,Ronnie Stanley,Ankle,Skeletal,Game,Fracture,2020-11-01,2021-02-14,2020
10641,DeForest Buckner,Ankle,Unknown,Practice,Unknown,2020-12-17,2021-02-14,2020
10642,Jack Conklin,Hamstring,Soft Tissue,Practice,Unknown,2021-01-13,2021-02-14,2020
10642,Jack Conklin,Knee,Unknown,Game,Unknown,2020-10-28,2021-02-14,2020
10647,Laremy Tunsil,Ankle,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
10653,Shaq Lawson,Shoulder,Unknown,Game,Unknown,2020-10-07,2021-02-14,2020
10658,William Jackson III,Brain,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
10659,Artie Burns,Knee - ACL,Soft Tissue,Unknown,Tear,2020-08-18,2021-02-14,2020
10664,Vernon Butler,Quadricep,Soft Tissue,Unknown,Unknown,2021-01-20,2021-02-14,2020
10672,Xavien Howard,Shoulder,Unknown,Unknown,Unknown,2020-12-02,2021-02-14,2020
10674,Sterling Shepard,Ribs,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
10683,Jarran Reed,Oblique,Soft Tissue,Game,Unknown,2021-01-05,2021-02-14,2020
10699,Carl Nassib,Ankle,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
10699,Carl Nassib,Elbow,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
10705,Darian Thompson,Brain,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
10709,Shilique Calhoun,Knee,Unknown,Unknown,Unknown,2020-12-24,2021-02-14,2020
10724,C.J. Prosise,Ankle,Unknown,Game,Unknown,2020-12-16,2021-02-14,2020
10729,Graham Glasgow,Shoulder,Unknown,Practice,Unknown,2020-12-31,2021-02-14,2020
10738,Tavon Young,Knee - ACL,Soft Tissue,Unknown,Tear,2020-09-24,2021-02-14,2020
10743,B.J. Goodson,Shoulder,Unknown,Practice,Unknown,2021-01-13,2021-02-14,2020
10750,Hassan Ridgeway,Bicep,Soft Tissue,Game,Tear,2020-10-22,2021-02-14,2020
10753,Tyler Ervin,Foot,Unknown,Game,Unknown,2020-12-09,2021-02-14,2020
10758,Deon Bush,Foot,Unknown,Game,Unknown,2020-12-16,2021-02-14,2020
10767,Rashard Robinson,Knee,Unknown,Game,Unknown,2020-12-16,2021-02-14,2020
10780,Matthew Judon,Unknown Illness,Infectious,Unknown,Unknown,2021-01-12,2021-02-14,2020
10781,Quinton Jefferson,Ankle,Unknown,Unknown,Unknown,2021-01-20,2021-02-14,2020
10785,Joe Dahl,Back,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
10786,Matt Ioannidis,Bicep,Soft Tissue,Game,Tear,2020-09-27,2021-02-14,2020
10820,Jakeem Grant Sr.,Ankle,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
10846,Kavon Frazier,Shoulder,Unknown,Game,Unknown,2020-09-30,2021-02-14,2020
10848,Elandon Roberts,Knee,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
10852,Kevon Seymour,Knee,Unknown,Game,Unknown,2020-12-23,2021-02-14,2020
10861,Stephen Weatherly,Finger,Unknown,Game,Unknown,2020-11-11,2021-02-14,2020
10867,Jalen Mills,Unknown Illness,Infectious,Unknown,Unknown,2020-12-31,2021-02-14,2020
10914,Chris Milton,Knee,Unknown,Game,Unknown,2020-12-23,2021-02-14,2020
11004,Trevor Williams,Ribs,Unknown,Game,Unknown,2020-09-30,2021-02-14,2020
11100,Patrick Onwuasor,Hamstring,Soft Tissue,Game,Unknown,2020-11-18,2021-02-14,2020
11254,Robbie Chosen,Groin,Soft Tissue,Game,Unknown,2020-12-30,2021-02-14,2020
11300,Elijhaa Penny,Unknown Illness,Infectious,Unknown,Unknown,2020-12-30,2021-02-14,2020
11332,Antwaun Woods,Ankle,Unknown,Game,Unknown,2020-12-23,2021-02-14,2020
11341,Roy Robertson-Harris,Shoulder,Unknown,Game,Unknown,2020-11-04,2021-02-14,2020
11347,C.J. Ham,Quadricep,Soft Tissue,Game,Unknown,2020-12-16,2021-02-14,2020
11358,Tony McRae,Knee,Unknown,Game,Unknown,2020-11-08,2021-02-14,2020
11756,Myles Garrett,Shoulder,Unknown,Unknown,Unknown,2021-01-06,2021-02-14,2020
11758,Solomon Thomas,Knee - ACL,Soft Tissue,Game,Tear,2020-09-20,2021-02-14,2020
11761,Jamal Adams,Finger,Skeletal,Unknown,Fracture,2020-12-24,2021-02-14,2020
11761,Jamal Adams,Labrum,Soft Tissue,Game,Tear,2021-01-05,2021-02-14,2020
11763,Christian McCaffrey,Thigh,Unknown,Unknown,Unknown,2020-12-09,2021-02-14,2020
11768,Haason Reddick,Hip,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
11769,Derek Barnett,Calf,Soft Tissue,Unknown,Unknown,2020-12-25,2021-02-14,2020
11770,Malik Hooker,Achillies,Soft Tissue,Game,Tear,2020-09-20,2021-02-14,2020
11773,Adoree' Jackson,Knee,Unknown,Practice,Unknown,2020-09-11,2021-02-14,2020
11774,O.J. Howard,Achillies,Soft Tissue,Game,Rupture,2020-10-04,2021-02-14,2020
11778,Evan Engram,Calf,Soft Tissue,Practice,Unknown,2020-12-18,2021-02-14,2020
11780,Jabrill Peppers,Ankle,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
11783,Taco Charlton,Ankle,Skeletal,Game,Fracture,2020-11-11,2021-02-14,2020
11784,David Njoku,Hamstring,Soft Tissue,Practice,Unknown,2021-01-13,2021-02-14,2020
11791,Budda Baker,Neck,Unknown,Practice,Unknown,2020-12-31,2021-02-14,2020
11798,Sidney Jones IV,Achillies,Soft Tissue,Game,Tear,2020-11-18,2021-02-14,2020
11815,Chidobe Awuzie,Groin,Soft Tissue,Game,Unknown,2020-12-30,2021-02-14,2020
11815,Chidobe Awuzie,Hamstring,Soft Tissue,Game,Unknown,2020-12-30,2021-02-14,2020
11824,Cooper Kupp,Knee,Unknown,Game,Unknown,2021-01-12,2021-02-14,2020
11825,Pat Elflein,Ankle,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
11827,Taywan Taylor,Neck,Unknown,Unknown,Unknown,2020-12-04,2021-02-14,2020
11828,Jordan Willis,Ankle,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
11830,Duke Riley,Bicep,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
11839,Chris Godwin,Elbow,Unknown,Game,Unknown,2021-01-27,2021-02-14,2020
11848,Montravius Adams,Toe,Unknown,Game,Unknown,2020-11-18,2021-02-14,2020
11849,Delano Hill,Back,Unknown,Practice,Unknown,2020-10-01,2021-02-14,2020
11851,Kenny Golladay,Hip,Unknown,Game,Unknown,2020-11-04,2021-02-14,2020
11858,Trey Hendrickson,Neck,Unknown,Unknown,Unknown,2020-12-22,2021-02-14,2020
11863,Vince Biegel,Achillies,Soft Tissue,Training Camp,Tear,2020-08-18,2021-02-14,2020
11865,Dede Westbrook,Knee - ACL,Soft Tissue,Game,Tear,2020-10-25,2021-02-14,2020
11868,Rayshawn Jenkins,Ankle,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
11874,Tarik Cohen,Knee - ACL,Soft Tissue,Game,Tear,2020-09-27,2021-02-14,2020
11889,Jamaal Williams,Ankle,Unknown,Unknown,Unknown,2021-01-20,2021-02-14,2020
11892,Zach Banner,Knee - ACL,Soft Tissue,Game,Tear,2020-09-14,2021-02-14,2020
11898,Marlon Mack,Achillies,Soft Tissue,Game,Tear,2020-09-13,2021-02-14,2020
11904,Damontae Kazee,Achillies,Soft Tissue,Game,Tear,2020-10-05,2021-02-14,2020
11912,Will Holden,Ankle,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
11914,Jermaine Eluemunor,Ankle,Unknown,Game,Unknown,2020-12-16,2021-02-14,2020
11934,Davon Godchaux,Bicep,Soft Tissue,Game,Tear,2020-10-11,2021-02-14,2020
11940,Nathan Gerry,Ankle,Unknown,Game,Unknown,2020-10-28,2021-02-14,2020
11945,Sam Tevi,Knee,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
11946,Xavier Woods,Ribs,Unknown,Game,Unknown,2020-12-23,2021-02-14,2020
11948,Alex Armah,Thigh,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
11960,Jeremiah Ledbetter,Calf,Soft Tissue,Game,Unknown,2020-12-30,2021-02-14,2020
11975,Ifeadi Odenigbo,Chest,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
11979,Zane Gonzalez,Back,Unknown,Practice,Unknown,2020-12-11,2021-02-14,2020
12004,Chris Carson,Foot,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
12017,Ryan Lewis,Hamstring,Soft Tissue,Game,Unknown,2020-11-04,2021-02-14,2020
12112,Taysom Hill,Knee,Unknown,Practice,Unknown,2021-01-13,2021-02-14,2020
12122,Darrell Daniels,Hamstring,Soft Tissue,Unknown,Unknown,2020-12-22,2021-02-14,2020
12171,Isaiah Irving,Neck,Unknown,Game,Unknown,2020-10-25,2021-02-14,2020
12214,Adam Butler,Shoulder,Unknown,Game,Unknown,2020-11-18,2021-02-14,2020
12224,Arthur Maulet,Ankle,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
12259,Jamal Perry,Foot,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
12282,Nick Mullens,Elbow,Unknown,Game,Sprain,2020-12-22,2021-02-14,2020
12320,Blake Jarwin,Knee - ACL,Soft Tissue,Game,Tear,2020-09-13,2021-02-14,2020
12333,Andrew Wylie,Ankle,Unknown,Game,Unknown,2021-01-27,2021-02-14,2020
12660,Phillip Lindsay,Hip,Unknown,Game,Unknown,2020-12-15,2021-02-14,2020
12739,JoJo Natson,Knee - ACL,Soft Tissue,Game,Tear,2020-09-27,2021-02-14,2020
12955,Ken Webster,Hamstring,Soft Tissue,Game,Unknown,2020-11-29,2021-02-14,2020
13421,Brandon Wright,Groin,Soft Tissue,Game,Unknown,2020-09-27,2021-02-14,2020
24304,Dylan Cole,Back,Unknown,Game,Unknown,2020-11-11,2021-02-14,2020
24481,Trent Scott,Shoulder,Unknown,Game,Unknown,2020-12-27,2021-02-14,2020
24614,Nathan Shepherd,Calf,Soft Tissue,Game,Unknown,2020-12-30,2021-02-14,2020
24750,Raven Greene,Shoulder,Unknown,Game,Unknown,2020-12-09,2021-02-14,2020
24904,Foyesade Oluokun,Ankle,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
25449,Anfernee Jennings,Shoulder,Unknown,Unknown,Unknown,2020-12-24,2021-02-14,2020
25472,Tytus Howard,Brain,Unknown,Game,Unknown,2020-12-20,2021-02-14,2020
25546,Dane Cruikshank,Groin,Soft Tissue,Game,Unknown,2020-10-28,2021-02-14,2020
25576,John Franklin III,Knee - ACL,Soft Tissue,Unknown,Tear,2020-09-02,2021-02-14,2020
25859,Jonathan Ward,Ankle,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
25955,Clelin Ferrell,Shoulder,Unknown,Game,Unknown,2020-12-14,2021-02-14,2020
26015,Kabion Ento,Foot,Skeletal,Training Camp,Fracture,2020-08-25,2021-02-14,2020
26152,Kyle Allen,Ankle,Skeletal,Game,Dislocation,2020-11-11,2021-02-14,2020
26360,Craig James,Shoulder,Unknown,Unknown,Unknown,2020-11-12,2021-02-14,2020
26360,Craig James,Hamstring,Soft Tissue,Game,Unknown,2020-10-28,2021-02-14,2020
27064,Jack Driscoll,Knee - MCL,Soft Tissue,Game,Unknown,2020-12-16,2021-02-14,2020
27305,Ben Bredeson,Knee,Unknown,Practice,Unknown,2021-01-08,2021-02-14,2020
27375,Devin Bush,Knee - ACL,Soft Tissue,Game,Tear,2020-10-21,2021-02-14,2020
27379,Josh Uche,Foot,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
